UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
3625,July 17 2019,DOG,TERRIER X,12,M,FALSE,Bronx,10470
3629,July 25 2019,DOG,BIG SIZE DOG,10,M,FALSE,Bronx,10469
3632,July 22 2019,DOG,Mixed/Other,3,M,FALSE,Bronx,
3633,July 27 2019,DOG,Mixed/Other,8,M,FALSE,Bronx,10462
3635,July 26 2019,DOG,Yorkshire Terrier,8,M,FALSE,Bronx,10459
3638,July 26 2019,DOG,"Poodle, Standard",3M,M,TRUE,Bronx,10455
3642,August 03 2019,DOG,Mixed/Other,5,M,FALSE,Bronx,10452
3645,August 03 2019,DOG,HOUND,5,M,FALSE,Bronx,10461
3650,August 11 2019,DOG,Siberian Husky,11,M,FALSE,Bronx,
3656,August 11 2019,DOG,Pit Bull,4,M,TRUE,Bronx,10473
3659,August 15 2019,DOG,Pit Bull,5,M,FALSE,Bronx,10465
3661,August 16 2019,DOG,Maltese,7,M,FALSE,Bronx,10457
3665,August 09 2019,DOG,Mixed/Other,1,M,FALSE,Bronx,10463
3668,August 03 2019,DOG,LARGE MIX BREED,3,M,FALSE,Bronx,10456
3670,August 20 2019,DOG,,13,M,FALSE,Bronx,10465
3675,August 16 2019,DOG,Mixed/Other,5,M,FALSE,Bronx,10457
3676,August 22 2019,DOG,Pit Bull,2,M,TRUE,Bronx,10458
3679,August 25 2019,DOG,"Bull Dog, French",3,M,TRUE,Bronx,10451
3680,August 27 2019,DOG,Pit Bull,3,M,FALSE,Bronx,10458
3681,August 27 2019,DOG,Rottweiler,5,M,FALSE,Bronx,10468
3682,August 04 2019,DOG,Mixed/Other,5,M,TRUE,Bronx,10465
3683,August 16 2019,DOG,UNKNOWN,2,M,TRUE,Bronx,
3687,September 01 2019,DOG,,10M,M,FALSE,Bronx,10454
3689,September 03 2019,DOG,,7,M,FALSE,Bronx,10467
3690,August 30 2019,DOG,Mixed/Other,6,M,FALSE,Bronx,10462
3691,September 03 2019,DOG,LARGE MIX DOG,3,M,FALSE,Bronx,10454
3692,September 03 2019,DOG,German Shepherd,2,M,FALSE,Bronx,10469
3694,September 05 2019,DOG,TERRIER MIX,6,M,TRUE,Bronx,
3697,September 08 2019,DOG,Pit Bull,1,M,FALSE,Bronx,
3699,September 06 2019,DOG,Siberian Husky,3,M,TRUE,Bronx,10457
3702,August 28 2019,DOG,Pit Bull,2,M,FALSE,Bronx,
3703,September 10 2019,DOG,Chihuahua Crossbreed,5Y,M,TRUE,Bronx,10468
3711,September 13 2019,DOG,MIXED BREED,1,M,FALSE,Bronx,10459
3713,September 14 2019,DOG,Pit Bull,1,M,FALSE,Bronx,10466
3714,September 09 2019,DOG,Chihuahua,1,M,TRUE,Bronx,
3715,September 15 2019,DOG,Jack Russ,10,M,FALSE,Bronx,10453
3719,September 17 2019,DOG,Yorkshire Terrier,4,M,TRUE,Bronx,10456
3724,September 18 2019,DOG,,,M,FALSE,Bronx,
3727,September 22 2019,DOG,PIT BULL / LABRADOR MIX,2,M,FALSE,Bronx,10468
3728,September 21 2019,DOG,Mixed/Other,2,M,FALSE,Bronx,10459
3731,September 23 2019,DOG,"Bull Dog, French",,M,FALSE,Bronx,10468
3732,September 22 2019,DOG,PIT BULL / LABRADOR MIX,2,M,FALSE,Bronx,10467
3734,September 13 2019,DOG,Doberman Pinscher,6,M,FALSE,Bronx,10471
3737,September 28 2019,DOG,LARGE MIX DOG,1,M,FALSE,Bronx,10456
3741,September 16 2019,DOG,American Staffordshire Terrier,12,M,FALSE,Bronx,10461
3742,September 22 2019,DOG,German Shepherd,3,M,TRUE,Bronx,10473
3743,October 03 2019,DOG,SMALL MIXED BREED,1,M,FALSE,Bronx,10459
3745,October 01 2019,DOG,,6M,M,FALSE,Bronx,10451
3747,September 30 2019,DOG,SMALL MIXED BREED,10,M,FALSE,Bronx,10457
3748,October 01 2019,DOG,SMALL MIXED BREED,10,M,FALSE,Bronx,10457
3749,October 01 2019,DOG,MIXED,2,M,FALSE,Bronx,10463
3750,October 05 2019,DOG,Chihuahua,3,M,FALSE,Bronx,10473
3751,October 08 2019,DOG,UNKNOWN,,M,FALSE,Bronx,10473
3752,October 08 2019,DOG,LARGE MIX DOG,3,M,FALSE,Bronx,10453
3755,September 30 2019,DOG,SMALL MIXED BREED,6,M,FALSE,Bronx,10457
3756,September 28 2019,DOG,CHIHUAHUA/MALTESE,7,M,TRUE,Bronx,10465
3759,October 15 2019,DOG,Yorkshire Terrier,5,M,FALSE,Bronx,10465
3761,October 06 2019,DOG,Chihuahua,1,M,TRUE,Bronx,
3764,October 04 2019,DOG,Pit Bull,,M,FALSE,Bronx,10457
3765,October 03 2019,DOG,,2,M,FALSE,Bronx,10472
3766,October 13 2019,DOG,Shih Tzu,2,M,FALSE,Bronx,10466
3771,October 17 2019,DOG,Shiba Inu,2,M,FALSE,Bronx,10453
3775,October 22 2019,DOG,UNKNOWN,6,M,FALSE,Bronx,10451
3776,October 23 2019,DOG,BEAGLE/BULLDOG,2,M,TRUE,Bronx,
3780,October 09 2019,DOG,SMALL MIXED BREED,2022-05-06 0:00:00,M,FALSE,Bronx,10454
3788,October 19 2019,DOG,HUSKY,2,M,FALSE,Bronx,
3789,October 21 2019,DOG,Jack Russ,,M,TRUE,Bronx,10463
3790,October 28 2019,DOG,German Shepherd,,M,FALSE,Bronx,10451
3794,October 18 2019,DOG,Pit Bull,4,M,FALSE,Bronx,10469
3795,October 25 2019,DOG,Chihuahua,2,M,FALSE,Bronx,10465
3796,October 27 2019,DOG,Yorkshire Terrier,9,M,TRUE,Bronx,10467
3797,November 04 2019,DOG,CHIHUAHUA MIX,5,M,TRUE,Bronx,
3799,November 04 2019,DOG,Rottweiler,1,M,FALSE,Bronx,10458
3805,September 24 2019,DOG,,2022-05-06 0:00:00,M,TRUE,Bronx,
3807,October 31 2019,DOG,Pit Bull,2,M,TRUE,Bronx,10466
3808,September 01 2019,DOG,BULL DOG MIX,5,M,TRUE,Bronx,10463
3811,November 14 2019,DOG,Yorkshire Terrier Crossbreed,2,M,TRUE,Bronx,10469
3814,November 13 2019,DOG,UNKNOWN,11M,M,FALSE,Bronx,10457
3815,November 11 2019,DOG,UNKNOWN,,M,FALSE,Bronx,10472
3817,November 11 2019,DOG,UNKNOWN,,M,FALSE,Bronx,10472
3823,November 15 2019,DOG,Shih Tzu,1,M,FALSE,Bronx,10452
3825,November 13 2019,DOG,SMALL MIXED BREED,6 YRS,M,FALSE,Bronx,10456
3826,November 16 2019,DOG,SHIH TZU / CHIHUAHUA MIX,3,M,TRUE,Bronx,10473
3827,November 13 2019,DOG,SMALL MIXED BREED,6 YRS,M,FALSE,Bronx,10456
3828,November 12 2019,DOG,SMALL MIXED BREED,6 YRS,M,FALSE,Bronx,10456
3829,November 19 2019,DOG,Pit Bull,10M,M,FALSE,Bronx,10452
3830,November 20 2019,DOG,GOLDENDOODLE,9,M,TRUE,Bronx,10456
3831,November 20 2019,DOG,GOLDEN RET / POODLE MIX,6,M,FALSE,Bronx,10452
3832,November 20 2019,DOG,LARGE MIXED BREED,2,M,FALSE,Bronx,10466
3833,November 20 2019,DOG,LARGE MIXED BREED,2,M,FALSE,Bronx,10466
3834,November 10 2019,DOG,UNKNOWN,2,M,FALSE,Bronx,10469
3835,November 13 2019,DOG,UNKOWN,2,M,FALSE,Bronx,10469
3836,November 16 2019,DOG,UNKNOWN,2,M,FALSE,Bronx,10469
3837,November 18 2019,DOG,UNNKOWN,2,M,FALSE,Bronx,10458
3840,November 24 2019,DOG,SMALL MIXED,,M,FALSE,Bronx,10458
3843,November 16 2019,DOG,Pit Bull,5,M,FALSE,Bronx,10467
3844,November 29 2019,DOG,SMALL MIXED BREED,2,M,FALSE,Bronx,10454
3849,November 28 2019,DOG,Chihuahua,2,M,FALSE,Bronx,10455
3853,November 30 2019,DOG,Chihuahua,3 MOS,M,FALSE,Bronx,10453
3855,November 28 2019,DOG,HOUND,12,M,TRUE,Bronx,10462
3858,December 03 2019,DOG,Siberian Husky,8M,M,FALSE,Bronx,10452
3873,December 12 2019,DOG,MIXED,2,M,FALSE,Bronx,10458
3877,December 13 2019,DOG,"Poodle, Standard",,M,FALSE,Bronx,10473
3878,December 15 2019,DOG,UNKNOWN,8M,M,FALSE,Bronx,10462
3879,December 16 2019,DOG,UNKNOWN,8M,M,FALSE,Bronx,10462
3888,December 20 2019,DOG,LARGE MIXED BREED,2 YRS,M,FALSE,Bronx,10473
3889,December 19 2019,DOG,Maltese,10 yrs,M,TRUE,Bronx,10472
3890,December 18 2019,DOG,Pit Bull,4,M,TRUE,Bronx,10453
3892,December 20 2019,DOG,Labrador Retriever,3,M,FALSE,Bronx,10469
3894,December 20 2019,DOG,Shih Tzu,7,M,FALSE,Bronx,10461
3895,December 18 2019,DOG,Pomeranian,4M,M,FALSE,Bronx,10451
3896,December 25 2019,DOG,Shih Tzu,4,M,TRUE,Bronx,10473
3903,December 27 2019,DOG,Staffordshire Bull Terrier,9,M,FALSE,Bronx,10458
3909,December 28 2019,DOG,"Bull Dog, English",2,M,FALSE,Bronx,10451
3910,December 29 2019,DOG,YORKIE-POO,7,M,FALSE,Bronx,10452
3914,January 01 2020,DOG,LARGE MIXED BREED,2 YRS,M,FALSE,Bronx,10473
3916,January 04 2020,DOG,LARGE MIXED BREED,14,M,FALSE,Bronx,10460
3919,January 07 2020,DOG,AMERICAN BULLY,6MO,M,FALSE,Bronx,10469
3920,January 06 2020,DOG,Siberian Husky,3 YRS,M,TRUE,Bronx,10459
3921,January 05 2020,DOG,Siberian Husky,2,M,FALSE,Bronx,
3924,January 06 2020,DOG,"Poodle, Standard",4,M,TRUE,Bronx,10987
3931,January 15 2020,DOG,Pit Bull,9,M,TRUE,Bronx,
3932,January 12 2020,DOG,Chow Chow,6,M,FALSE,Bronx,10465
3934,January 15 2020,DOG,TERRIER MIX,7,M,FALSE,Bronx,10459
3937,January 14 2020,DOG,Maltese,8,M,TRUE,Bronx,
3938,January 19 2020,DOG,CHIHUAHUA/POODLE,2YRS,M,FALSE,Bronx,10452
3940,January 17 2020,DOG,Pit Bull,11,M,FALSE,Bronx,10458
3943,January 22 2020,DOG,UNKNOWN,,M,FALSE,Bronx,10457
3947,January 17 2020,DOG,SMALL MIXED BREED,2 YRS,M,FALSE,Bronx,10472
3955,January 30 2020,DOG,Pit Bull,3,M,TRUE,Bronx,10468
3956,January 28 2020,DOG,AUSTRALIAN TERRIER,6 YRS,M,TRUE,Bronx,10473
3958,January 26 2020,DOG,Mixed/Other,1,M,FALSE,Bronx,10472
3959,January 25 2020,DOG,Shih Tzu,5,M,FALSE,Bronx,10456
3960,February 02 2020,DOG,Shih Tzu,8,M,FALSE,Bronx,10459
3961,February 02 2020,DOG,Chihuahua,3,M,FALSE,Bronx,10473
3962,February 01 2020,DOG,Shih Tzu,6,M,TRUE,Bronx,10473
3970,February 05 2020,DOG,Pit Bull,4,M,FALSE,Bronx,10465
3971,February 05 2020,DOG,Pit Bull,,M,FALSE,Bronx,10466
3977,February 10 2020,DOG,Pit Bull,5,M,FALSE,Bronx,10452
3984,February 16 2020,DOG,Golden Retriever,,M,TRUE,Bronx,10458
3985,February 15 2020,DOG,MUTT,13,M,FALSE,Bronx,10468
3995,February 27 2020,DOG,UNKNOWN,9 YRS,M,TRUE,Bronx,10463
3996,February 27 2020,DOG,Cocker Spaniel,2 MONS.,M,FALSE,Bronx,
3997,February 27 2020,DOG,Shih Tzu,4 YRS,M,TRUE,Bronx,10455
4000,March 01 2020,DOG,Doberman Pinscher,4,M,FALSE,Bronx,10462
4001,March 02 2020,DOG,SHEPERD,6,M,FALSE,Bronx,10465
4012,March 08 2020,DOG,Chihuahua,4 YRS,M,FALSE,Bronx,
4019,March 12 2020,DOG,Miniature Pinscher,,M,TRUE,Bronx,10473
4021,March 13 2020,DOG,Chihuahua,5 YRS,M,TRUE,Bronx,10456
4022,March 15 2020,DOG,Maltese,2,M,TRUE,Bronx,10451
4024,March 15 2020,DOG,"Mastiff, Old English",2022-05-06 0:00:00,M,TRUE,Bronx,
4026,March 15 2020,DOG,Pit Bull,5 YRS,M,FALSE,Bronx,10463
4027,March 13 2020,DOG,Shih Tzu,8,M,FALSE,Bronx,
4031,March 24 2020,DOG,Pit Bull,5 YRS,M,TRUE,Bronx,10451
4032,March 15 2020,DOG,UNKNOWN,4,M,FALSE,Bronx,10452
4033,March 15 2020,DOG,UNKNOWN,4,M,FALSE,Bronx,10452
4034,March 14 2020,DOG,UNKNOWN,4,M,FALSE,Bronx,10452
4036,March 24 2020,DOG,Shih Tzu,9,M,FALSE,Bronx,10454
4038,March 28 2020,DOG,SHIH TZU/MALTESE X,4 YRS,M,FALSE,Bronx,10475
4040,March 30 2020,DOG,SMALL MIXED BREED,8 MONS,M,FALSE,Bronx,10455
4041,April 04 2020,DOG,MEDIUM MIXED BREED,3 YRS,M,FALSE,Bronx,10451
4042,April 05 2020,DOG,LABRADOR/ PIT-BULL,1,M,FALSE,Bronx,10467
4045,April 01 2020,DOG,ENGLISH BULL DOG,2,M,FALSE,Bronx,10464
4048,April 11 2020,DOG,Jack Russ,10,M,TRUE,Bronx,10471
4054,April 24 2020,DOG,Shih Tzu,4,M,FALSE,Bronx,10456
4055,April 24 2020,DOG,Cocker Spaniel,5,M,FALSE,Bronx,10473
4068,May 10 2020,DOG,UNKNOWN,3,M,FALSE,Bronx,10467
4070,May 13 2020,DOG,UNKNOWN,5,M,FALSE,Bronx,10469
4072,May 14 2020,DOG,Rottweiler,2,M,FALSE,Bronx,
4079,May 21 2020,DOG,Pit Bull,11 MONS,M,FALSE,Bronx,10468
4080,May 24 2020,DOG,Pit Bull,5,M,FALSE,Bronx,
4082,May 19 2020,DOG,Pit Bull,3,M,FALSE,Bronx,10473
4084,May 28 2020,DOG,Shih Tzu,5,M,FALSE,Bronx,10468
4085,May 29 2020,DOG,,,M,FALSE,Bronx,10467
4086,May 30 2020,DOG,Mixed/Other,,M,FALSE,Bronx,10456
4089,June 02 2020,DOG,Chihuahua,1,M,TRUE,Bronx,10460
4090,June 03 2020,DOG,Pit Bull,7,M,FALSE,Bronx,10468
4091,June 08 2020,DOG,Shih Tzu,2,M,FALSE,Bronx,10549
4094,June 06 2020,DOG,Mixed/Other,8,M,FALSE,Bronx,10467
4099,June 15 2020,DOG,TERR MIX,8,M,TRUE,Bronx,10463
4105,June 16 2020,DOG,Pit Bull,4,M,FALSE,Bronx,10467
4109,June 20 2020,DOG,Tibetan Terrier,2,M,FALSE,Bronx,10455
4112,June 23 2020,DOG,MEDIUM MIXED BREED,1,M,FALSE,Bronx,466
4113,June 22 2020,DOG,Pit Bull,5,M,TRUE,Bronx,10471
4114,June 23 2020,DOG,Pug,1,M,TRUE,Bronx,10463
4122,July 03 2020,DOG,SMALL MIXED BREED,3,M,FALSE,Bronx,10457
4123,July 03 2020,DOG,SMALL MIXED BREED,3,M,FALSE,Bronx,10457
4127,July 08 2020,DOG,Pit Bull,,M,FALSE,Bronx,10454
4131,July 12 2020,DOG,Chihuahua,7,M,FALSE,Bronx,10452
4134,July 14 2020,DOG,LARGE MIXED BREED,,M,FALSE,Bronx,10456
4135,July 14 2020,DOG,LARGE MIXED BREED,,M,FALSE,Bronx,10456
4136,July 14 2020,DOG,Old English Sheepdog,,M,FALSE,Bronx,10456
4139,July 15 2020,DOG,Pit Bull,7,M,FALSE,Bronx,10457
4140,July 15 2020,DOG,LARGE MIXED BREED,7,M,FALSE,Bronx,10457
4141,July 15 2020,DOG,"Bull Dog, French",6,M,TRUE,Bronx,10451
4146,July 16 2020,DOG,Shih Tzu,3,M,TRUE,Bronx,10452
4153,July 22 2020,DOG,,,M,FALSE,Bronx,10451
4156,August 02 2020,DOG,LARGE MIXED BREED,4,M,FALSE,Bronx,
4157,August 02 2020,DOG,LARGE MIXED BREED,4,M,FALSE,Bronx,
4158,August 05 2020,DOG,Chihuahua,2,M,FALSE,Bronx,10460
4159,July 31 2020,DOG,West High White Terrier,5,M,FALSE,Bronx,10465
4160,July 31 2020,DOG,West High White Terrier,5,M,FALSE,Bronx,10465
4161,July 31 2020,DOG,West High White Terrier,5,M,FALSE,Bronx,10465
4164,July 31 2020,DOG,Mixed/Other,2,M,FALSE,Bronx,10459
4176,August 23 2020,DOG,Pit Bull,5,M,FALSE,Bronx,10467
4178,August 22 2020,DOG,Pit Bull,,M,FALSE,Bronx,
4179,August 20 2020,DOG,WHEATON TERRIER,,M,FALSE,Bronx,
4190,August 26 2020,DOG,Mixed/Other,2,M,FALSE,Bronx,10458
4191,September 01 2020,DOG,Chihuahua,1,M,FALSE,Bronx,10466
4196,August 19 2020,DOG,American Pit Bull Mix / Pit Bull Mix,7,M,TRUE,Bronx,10461
4200,August 27 2020,DOG,SMALL MIXED BREED,2,M,FALSE,Bronx,10458
4201,August 27 2020,DOG,SMALL MIXED BREED,2,M,FALSE,Bronx,10458
4203,September 07 2020,DOG,JACK RUSSELL & CHIHUAHUA,2,M,FALSE,Bronx,10467
4212,September 16 2020,DOG,Pit Bull,,M,FALSE,Bronx,10453
4217,September 15 2020,DOG,LARGE MIXED BREED,7,M,FALSE,Bronx,10451
4219,September 26 2020,DOG,Bichon Frise,6,M,TRUE,Bronx,10465
4220,September 28 2020,DOG,"GERMAN SHEP, PIT BULL & HUSKY MIX",2,M,FALSE,Bronx,10451
4225,October 01 2020,DOG,Pit Bull,,M,FALSE,Bronx,10474
4235,October 08 2020,DOG,SMALL MIXED BREED,,M,FALSE,Bronx,10467
4236,October 11 2020,DOG,Chow Chow,1,M,FALSE,Bronx,10472
4244,October 18 2020,DOG,Pomeranian,3,M,FALSE,Bronx,10467
4246,October 23 2020,DOG,PUG X SHIH TZU,1,M,FALSE,Bronx,10468
4251,October 18 2020,DOG,MEDIUM MIXED BREED,2,M,FALSE,Bronx,10465
4255,October 23 2020,DOG,,,M,FALSE,Bronx,
4264,November 03 2020,DOG,BLUE NOSE PIT BULL,2,M,FALSE,Bronx,10465
4265,November 02 2020,DOG,Shih Tzu,6,M,FALSE,Bronx,10495
4266,November 04 2020,DOG,Pit Bull,,M,FALSE,Bronx,10472
4270,November 08 2020,DOG,Chow Chow,10+,M,FALSE,Bronx,10451
4271,November 14 2020,DOG,Pit Bull,10,M,FALSE,Bronx,10469
4276,November 15 2020,DOG,LARGE MIX BREED,2022-02-04 0:00:00,M,FALSE,Bronx,10472
4277,November 20 2020,DOG,LARGE MIX BREED,3,M,FALSE,Bronx,10458
4278,November 20 2020,DOG,LARGE MIX BREED,3,M,FALSE,Bronx,10458
4281,November 25 2020,DOG,LARGE MIX BREED,2,M,FALSE,Bronx,10452
4286,December 02 2020,DOG,Chihuahua,5,M,FALSE,Bronx,10461
4289,October 07 2020,DOG,Pit Bull,11,M,TRUE,Bronx,10452
4291,December 03 2020,DOG,German Shepherd,2,M,FALSE,Bronx,10468
4302,December 19 2020,DOG,MEDIUM MIXED BREED,,M,FALSE,Bronx,10456
4303,December 21 2020,DOG,Cocker Spaniel,3 YRS,M,FALSE,Bronx,10467
4305,December 27 2020,DOG,Rottweiler,3,M,FALSE,Bronx,10454
4308,January 01 2021,DOG,LARGE MIXED BREED,2,M,FALSE,Bronx,10468
4309,January 01 2021,DOG,LARGE MIXED BREED,2,M,FALSE,Bronx,10463
4310,January 01 2021,DOG,LARGE MIXED BREED,2,M,FALSE,Bronx,10463
4311,January 03 2021,DOG,LARGE MIXED BREED,2,M,FALSE,Bronx,10454
4312,December 30 2020,DOG,Mixed/Other,11,M,TRUE,Bronx,10473
4314,January 09 2021,DOG,Pit Bull,3,M,FALSE,Bronx,10460
4326,January 21 2021,DOG,German Shepherd,,M,FALSE,Bronx,10461
4327,January 25 2021,DOG,Pit Bull,2,M,FALSE,Bronx,10462
4338,January 31 2021,DOG,BULL DOG MIX PUG,11 MOS,M,FALSE,Bronx,10473
4343,February 02 2021,DOG,SMALL MIXED BREED,5,M,FALSE,Bronx,10452
4355,February 18 2021,DOG,"Bull Dog, French",3M,M,FALSE,Bronx,10466
4356,February 20 2021,DOG,Doberman Pinscher,4M,M,FALSE,Bronx,10465
4357,February 18 2021,DOG,SMALL MIXED BREED,5,M,FALSE,Bronx,10463
4358,February 18 2021,DOG,SMALL MIXED BREED\,5,M,FALSE,Bronx,10463
4361,February 25 2021,DOG,AMERICAN ESKIMO,4,M,TRUE,Bronx,10467
4364,February 28 2021,DOG,LARGE MIXED BREED,,M,FALSE,Bronx,10460
4365,February 26 2021,DOG,MEDIUM MIXED BREED,3 YRS,M,FALSE,Bronx,10455
4366,February 26 2021,DOG,MEDIUM MIXED BREED,3 YRS,M,FALSE,Bronx,10455
4367,February 27 2021,DOG,,7,M,FALSE,Bronx,10467
4368,February 28 2021,DOG,Labrador Retriever Crossbreed,,M,FALSE,Bronx,10475
4369,February 20 2021,DOG,UNKNOWN,8M,M,FALSE,Bronx,10458
4372,March 04 2021,DOG,MIXED BREED,11M,M,FALSE,Bronx,10457
4373,March 08 2021,DOG,UNKNOWN,4,M,FALSE,Bronx,10467
4374,March 06 2021,DOG,Pit Bull,3YRS,M,FALSE,Bronx,10456
4380,February 11 2021,DOG,German Shepherd Crossbreed,11,M,TRUE,Bronx,10461
4382,March 14 2021,DOG,Bull Terrier,1,M,FALSE,Bronx,10463
4383,March 11 2021,DOG,Boston Terrier,5,M,TRUE,Bronx,10469
4386,March 09 2021,DOG,Cane Corso,5,M,FALSE,Bronx,10469
4389,March 17 2021,DOG,LARGE MIXED BREED,,M,FALSE,Bronx,10452
4391,March 21 2021,DOG,American Pit Bull Mix / Pit Bull Mix,11,M,FALSE,Bronx,10459
4392,March 22 2021,DOG,Mixed/Other,1,M,FALSE,Bronx,10455
4393,March 22 2021,DOG,Saint Bernard,3,M,FALSE,Bronx,10466
4394,March 19 2021,DOG,LARGE MIXED BREED,,M,FALSE,Bronx,10458
4395,March 30 2021,DOG,MEDIUM MIXED BREED,1,M,FALSE,Bronx,10459
4396,March 26 2021,DOG,Maltese,12,M,TRUE,Bronx,10466
4397,March 30 2021,DOG,Pit Bull,,M,FALSE,Bronx,10452
4398,March 30 2021,DOG,Pit Bull,,M,FALSE,Bronx,10452
4402,March 28 2021,DOG,Mixed/Other,2,M,FALSE,Bronx,10458
4406,April 01 2021,DOG,Pit Bull,4,M,FALSE,Bronx,10473
4408,April 07 2021,DOG,Pit Bull,4,M,FALSE,Bronx,
4410,April 09 2021,DOG,Chihuahua,,M,FALSE,Bronx,10455
4416,April 20 2021,DOG,Labrador Retriever Crossbreed,3,M,TRUE,Bronx,10461
4418,April 21 2021,DOG,MEDIUM MIXED BREED,1,M,FALSE,Bronx,10466
4420,April 16 2021,DOG,Pit Bull,,M,FALSE,Bronx,10463
4421,April 20 2021,DOG,Pit Bull,8,M,FALSE,Bronx,
4425,April 29 2021,DOG,Pit Bull,2,M,FALSE,Bronx,10457
4427,April 12 2021,DOG,German Shepherd Crossbreed,1,M,FALSE,Bronx,10457
4432,May 09 2021,DOG,Mixed/Other,,M,FALSE,Bronx,10463
4433,May 11 2021,DOG,American Pit Bull Mix / Pit Bull Mix,5,M,TRUE,Bronx,10452
4436,May 10 2021,DOG,LARGE MIX BREED,2,M,FALSE,Bronx,10472
4445,May 20 2021,DOG,LARGE MIXED BREED,7,M,FALSE,Bronx,10452
4446,May 20 2021,DOG,Pit Bull,10,M,FALSE,Bronx,10453
4449,May 28 2021,DOG,Yorkshire Terrier,9,M,FALSE,Bronx,10462
4454,May 30 2021,DOG,Mixed/Other,,M,FALSE,Bronx,10469
4457,May 29 2021,DOG,Pekingese,3,M,FALSE,Bronx,10460
4460,June 06 2021,DOG,Mixed/Other,12,M,FALSE,Bronx,10473
4464,June 15 2021,DOG,MEDIUM MIXED BREED,11-12YRS,M,TRUE,Bronx,10463
4465,June 10 2021,DOG,Chihuahua,,M,FALSE,Bronx,10452
4469,June 17 2021,DOG,PITBULL X/BULL DOG,1,M,FALSE,Bronx,10459
4480,June 25 2021,DOG,Maltese,,M,FALSE,Bronx,10467
4493,June 30 2021,DOG,Pit Bull,,M,FALSE,Bronx,10461
4507,July 11 2021,DOG,German Shepherd,5,M,FALSE,Bronx,10457
4508,July 11 2021,DOG,YORKIE/MALTESE MIX,4,M,FALSE,Bronx,10462
4538,May 01 2021,DOG,Chihuahua,4,M,FALSE,Bronx,10463
4541,July 24 2021,DOG,BULLY PIT BULL X,2,M,FALSE,Bronx,10463
4542,August 14 2021,DOG,UNKNOWN,3,M,FALSE,Bronx,10451
4544,August 16 2021,DOG,Cock-A-Poo,2,M,FALSE,Bronx,10473
4546,August 06 2021,DOG,Shih Tzu,10,M,FALSE,Bronx,10470
4566,April 24 2021,DOG,Shiba Inu,1,M,FALSE,Bronx,10473
4567,May 02 2021,DOG,Pit Bull,6,M,FALSE,Bronx,10465
4586,August 30 2021,DOG,Chihuahua,2M,M,FALSE,Bronx,10453
4587,August 29 2021,DOG,"Schnauzer, Miniature",9,M,FALSE,Bronx,10458
4588,September 05 2021,DOG,Pit Bull,,M,FALSE,Bronx,10459
4589,August 28 2021,DOG,Labrador Retriever Crossbreed,3,M,FALSE,Bronx,10459
4601,September 11 2021,DOG,"Poodle, Standard",,M,FALSE,Bronx,10473
4603,September 13 2021,DOG,SMALL MIXED BREED,,M,FALSE,Bronx,10467
4605,September 21 2021,DOG,LARGE MIX BREED,4,M,FALSE,Bronx,10463
4608,September 21 2021,DOG,SHIH TZU / YORKIE MIX,3,M,FALSE,Bronx,10458
4613,September 27 2021,DOG,MALTESE & POODLE MIX,6M,M,FALSE,Bronx,
4620,September 30 2021,DOG,Pit Bull,1,M,FALSE,Bronx,10460
4628,September 12 2021,DOG,Chow Chow,4,M,TRUE,Bronx,10473
4633,October 23 2021,DOG,American Pit Bull Mix / Pit Bull Mix,,M,FALSE,Bronx,10452
4638,October 27 2021,DOG,SMALL MIXDED DOG,2,M,TRUE,Bronx,10474
4643,November 03 2021,DOG,SMALL MIXED BREED,3,M,FALSE,Bronx,10467
4645,October 27 2021,DOG,Chihuahua,,M,FALSE,Bronx,10455
4648,November 06 2021,DOG,TERRIER MIX,3,M,FALSE,Bronx,10467
4650,October 29 2021,DOG,SMALL MIXED,,M,FALSE,Bronx,10452
4653,November 09 2021,DOG,Shih Tzu,16,M,TRUE,Bronx,
4657,November 02 2021,DOG,LARGE MIX BREED,10M,M,FALSE,Bronx,10455
4659,November 11 2021,DOG,LARGE MIX BREED,4,M,FALSE,Bronx,10451
4661,November 14 2021,DOG,LARGE MIXED BREED,3Q,M,FALSE,Bronx,10454
4663,November 13 2021,DOG,SMALL MIXED DOG,9,M,FALSE,Bronx,10473
4664,November 15 2021,DOG,SMALL MIXED BREED,9,M,FALSE,Bronx,10473
4665,October 21 2021,DOG,Pit Bull,8Y,M,TRUE,Bronx,
4666,November 02 2021,DOG,UNKNOWN,,M,FALSE,Bronx,
4667,November 05 2021,DOG,SHI-PO,5Y,M,TRUE,Bronx,10461
4668,November 14 2021,DOG,SMALL MIXED BREED,8,M,FALSE,Bronx,10474
4670,October 20 2021,DOG,FRENCH BULL DOG,5M,M,FALSE,Bronx,10471
4673,October 29 2021,DOG,LAB/PIT BULL MIX,7Y,M,FALSE,Bronx,10467
4689,November 28 2021,DOG,MIXED,9,M,FALSE,Bronx,10460
4690,November 27 2021,DOG,German Shepherd,1,M,FALSE,Bronx,10461
4695,November 30 2021,DOG,Pit Bull,,M,FALSE,Bronx,10473
4700,December 02 2021,DOG,Pit Bull,6,M,FALSE,Bronx,10472
4701,December 02 2021,DOG,Pit Bull,6,M,FALSE,Bronx,10472
4712,December 10 2021,DOG,Pit Bull,3Y,M,FALSE,Bronx,10467
4717,December 16 2021,DOG,German Shepherd,2Y,M,FALSE,Bronx,10475
